province,year,month,mean_lights
Camiguin,2023,5,0.495284219
Misamis Occidental,2023,5,0.432830442
Misamis Oriental,2023,5,0.981832341
Lanao Del Norte,2023,5,0.493969125
Davao Del Sur,2023,5,0.721275308
Davao Oriental,2023,5,0.411853606
North Cotabato,2023,5,0.231627975
Sultan Kudarat,2023,5,0.202422285
Bataan,2023,5,1.676011537
Bulacan,2023,5,1.815402398
Nueva Ecija,2023,5,0.827689304
Pampanga,2023,5,3.169010919
Tarlac,2023,5,1.044779696
Zambales,2023,5,0.57297363
Aurora,2023,5,0.427577099
Batangas,2023,5,1.904021029
Cavite,2023,5,4.892018241
Laguna,2023,5,2.895358858
Quezon,2023,5,0.625360221
Rizal,2023,5,2.279804105
Marinduque,2023,5,0.520841165
Mindoro Occidental,2023,5,0.416408702
Mindoro Oriental,2023,5,0.520313027
Palawan,2023,5,0.393989981
Romblon,2023,5,0.47310256
Guimaras,2023,6,0.474045447
Iloilo,2023,6,0.757158618
Biliran,2023,6,0.529324085
Leyte,2023,6,0.618947706
Saranggani,2023,6,0.407343816
South Cotabato,2023,6,0.891471812
Compostela,2023,6,0.459227535
Davao del Norte,2023,6,0.667899358
Zamboanga Sibugay,2023,6,0.328561977
Zamboanga Del Sur,2023,6,0.590263104
Dinagat,2023,6,0.506753971
Surigao Del Norte,2023,6,0.513209016
Maguindanao,2023,6,0.412350409
Shariff Kabunsuan,2023,6,0.486807141
Abra,2023,6,0.347860924
Apayao,2023,6,0.365582296
Benguet,2023,6,0.683148318
Ifugao,2023,6,0.362472103
Kalinga,2023,6,0.343594613
Mountain Province,2023,6,0.332441568
Metropolitan Manila,2023,6,21.66513247
Ilocos Norte,2023,6,0.528747132
Ilocos Sur,2023,6,0.584480398
La Union,2023,6,0.759917059
Pangasinan,2023,6,0.798368682
Batanes,2023,6,0.392789137
Cagayan,2023,6,0.455915746
Isabela,2023,6,0.488373509
Nueva Vizcaya,2023,6,0.400766146
Quirino,2023,6,0.365155213
Albay,2023,6,0.787685803
Camarines Norte,2023,6,0.498387639
Camarines Sur,2023,6,0.571328648
Catanduanes,2023,6,0.396706612
Masbate,2023,6,0.430557069
Sorsogon,2023,6,0.556114597
Aklan,2023,6,0.527000583
Antique,2023,6,0.458377751
Capiz,2023,6,0.557573618
Negros Occidental,2023,6,0.689237733
Bohol,2023,6,0.60515256
Cebu,2023,6,1.779795143
Negros Oriental,2023,6,0.491687035
Siquijor,2023,6,0.468365867
Eastern Samar,2023,6,0.386502143
Northern Samar,2023,6,0.425858328
Southern Leyte,2023,6,0.423076836
Samar,2023,6,0.38856167
Agusan Del Norte,2023,6,0.582367471
Agusan Del Sur,2023,6,0.378115469
Surigao Del Sur,2023,6,0.246639717
Lanao Del Sur,2023,6,0.432715587
Sulu,2023,6,0.391751756
Tawi-tawi,2023,6,0.323555711
Basilan,2023,6,0.41041771
Zamboanga Del Norte,2023,6,0.339147116
Bukidnon,2023,6,0.497385557
Camiguin,2023,6,0.43813235
Misamis Occidental,2023,6,0.482783384
Misamis Oriental,2023,6,0.997723411
Lanao Del Norte,2023,6,0.557244729
Davao Del Sur,2023,6,0.99232169
Davao Oriental,2023,6,0.369692545
North Cotabato,2023,6,0.42198995
Sultan Kudarat,2023,6,0.418843856
Bataan,2023,6,2.05694582
Bulacan,2023,6,1.949358879
Nueva Ecija,2023,6,0.703850579
Pampanga,2023,6,3.269241073
Tarlac,2023,6,1.002078238
Zambales,2023,6,0.543946935
Aurora,2023,6,0.344268637
Batangas,2023,6,1.640942693
Cavite,2023,6,4.659775882
Laguna,2023,6,2.671140189
Quezon,2023,6,0.512825601
Rizal,2023,6,2.214107002
Marinduque,2023,6,0.441279569
Mindoro Occidental,2023,6,0.299732229
Mindoro Oriental,2023,6,0.389994584
Palawan,2023,6,0.343551238
Romblon,2023,6,0.305652015
Guimaras,2023,7,0.113602122
Iloilo,2023,7,0.613654404
Biliran,2023,7,0.190934857
Leyte,2023,7,0.140006209
Saranggani,2023,7,0.10579975
South Cotabato,2023,7,0.256228447
Compostela,2023,7,0.231721332
Davao del Norte,2023,7,0.168103291
Zamboanga Sibugay,2023,7,0.025334906
Zamboanga Del Sur,2023,7,0.246967075
Dinagat,2023,7,0.032919336
Surigao Del Norte,2023,7,0.012108308
Maguindanao,2023,7,0.126208569
Shariff Kabunsuan,2023,7,0.017212217
Abra,2023,7,0.263713186
Apayao,2023,7,0.250134369
Benguet,2023,7,0.549025266
Ifugao,2023,7,0.268532923
Kalinga,2023,7,0.267591188
Mountain Province,2023,7,0.241857634
Metropolitan Manila,2023,7,1.332344021
Ilocos Norte,2023,7,0.44310939
Ilocos Sur,2023,7,0.488537179
La Union,2023,7,0.625171353
Pangasinan,2023,7,0.631529739
Batanes,2023,7,0.338716288
Cagayan,2023,7,0.385244257
Isabela,2023,7,0.399392665
Nueva Vizcaya,2023,7,0.296942711
Quirino,2023,7,0.261734801
Albay,2023,7,0.303861928
Camarines Norte,2023,7,0.062347633
Camarines Sur,2023,7,0.231195853
Catanduanes,2023,7,0.27030648
Masbate,2023,7,0.118451992
Sorsogon,2023,7,0.23579427
Aklan,2023,7,0.064497356
Antique,2023,7,0.188840033
Capiz,2023,7,0.343298917
Negros Occidental,2023,7,0.118686942
Bohol,2023,7,0.022749097
Cebu,2023,7,0.046129285
Negros Oriental,2023,7,0.069997574
Siquijor,2023,7,0
Eastern Samar,2023,7,0.116663249
Northern Samar,2023,7,0.20672199
Southern Leyte,2023,7,0.06419814
Samar,2023,7,0.154280384
Agusan Del Norte,2023,7,0.071608455
Agusan Del Sur,2023,7,0.193708512
Surigao Del Sur,2023,7,0.068628681
Lanao Del Sur,2023,7,0.004966607
Sulu,2023,7,0.173016698
Tawi-tawi,2023,7,0.228947729
Basilan,2023,7,0.149235559
Zamboanga Del Norte,2023,7,0.083805353
Bukidnon,2023,7,0.045380267
Camiguin,2023,7,0
Misamis Occidental,2023,7,0.018443185
Misamis Oriental,2023,7,0.043155644
Lanao Del Norte,2023,7,0.009772702
Davao Del Sur,2023,7,0.219324771
Davao Oriental,2023,7,0.123190674
North Cotabato,2023,7,0.144729606
Sultan Kudarat,2023,7,0.195231959
Bataan,2023,7,0
Bulacan,2023,7,0.378173773
Nueva Ecija,2023,7,0.459598131
Pampanga,2023,7,0.025394614
Tarlac,2023,7,0.659735114
Zambales,2023,7,0.081569775
Aurora,2023,7,0.237821261
Batangas,2023,7,0.264900387
Cavite,2023,7,0.009734884
Laguna,2023,7,0.310445509
Quezon,2023,7,0.079474909
Rizal,2023,7,0.192039722
Marinduque,2023,7,0.009879657
Mindoro Occidental,2023,7,0.087792287
Mindoro Oriental,2023,7,0.102896754
Palawan,2023,7,0.052051624
Romblon,2023,7,0.039412629
Guimaras,2023,8,0.236223781
Iloilo,2023,8,0.629134179
Biliran,2023,8,0.44319302
Leyte,2023,8,0.457810915
Saranggani,2023,8,0.31634764
South Cotabato,2023,8,0.798379941
Compostela,2023,8,0.304082491
Davao del Norte,2023,8,0.417740701
Zamboanga Sibugay,2023,8,0.028133876
Zamboanga Del Sur,2023,8,0.224151481
Dinagat,2023,8,0.184556267
Surigao Del Norte,2023,8,0.143862241
Maguindanao,2023,8,0.094495065
Shariff Kabunsuan,2023,8,0.04304043
Abra,2023,8,0.387810663
Apayao,2023,8,0.344298667
Benguet,2023,8,0.70276886
Ifugao,2023,8,0.390573695
Kalinga,2023,8,0.364241876
Mountain Province,2023,8,0.343784705
Metropolitan Manila,2023,8,20.52594934
Ilocos Norte,2023,8,0.56851546
Ilocos Sur,2023,8,0.606624455
La Union,2023,8,0.796924827
Pangasinan,2023,8,0.888273199
Batanes,2023,8,0.399942255
Cagayan,2023,8,0.472140238
Isabela,2023,8,0.489717209
Nueva Vizcaya,2023,8,0.4193537
Quirino,2023,8,0.355112987
Albay,2023,8,0.730771466
Camarines Norte,2023,8,0.456153271
Camarines Sur,2023,8,0.559545246
Catanduanes,2023,8,0.392645759
Masbate,2023,8,0.418695577
Sorsogon,2023,8,0.529638654
Aklan,2023,8,0.53812446
Antique,2023,8,0.210956793
Capiz,2023,8,0.529524212
Negros Occidental,2023,8,0.507613389
Bohol,2023,8,0.40221167
Cebu,2023,8,0.533527625
Negros Oriental,2023,8,0.312746666
Siquijor,2023,8,0.002343854
Eastern Samar,2023,8,0.387945236
Northern Samar,2023,8,0.422850905
Southern Leyte,2023,8,0.08327017
Samar,2023,8,0.383718649
Agusan Del Norte,2023,8,0.371418746
Agusan Del Sur,2023,8,0.282584677
Surigao Del Sur,2023,8,0.245681603
Lanao Del Sur,2023,8,0.167806146
Sulu,2023,8,0.203404447
Tawi-tawi,2023,8,0.2281835
Basilan,2023,8,0.223649206
Zamboanga Del Norte,2023,8,0.153379588
Bukidnon,2023,8,0.374134626
Camiguin,2023,8,0.14089462
Misamis Occidental,2023,8,0.049274425
Misamis Oriental,2023,8,0.386957021
Lanao Del Norte,2023,8,0.243903984
Davao Del Sur,2023,8,0.316586371
Davao Oriental,2023,8,0.157766243
North Cotabato,2023,8,0.349500039
Sultan Kudarat,2023,8,0.266578749
Bataan,2023,8,1.548789174
Bulacan,2023,8,1.938770754
Nueva Ecija,2023,8,0.706616649
Pampanga,2023,8,3.347480502
Tarlac,2023,8,1.011954614
Zambales,2023,8,0.539782102
Aurora,2023,8,0.329072934
Batangas,2023,8,1.701681852
Cavite,2023,8,5.100508021
Laguna,2023,8,2.782043742
Quezon,2023,8,0.474237592
Rizal,2023,8,1.997986372
Marinduque,2023,8,0.422827269
Mindoro Occidental,2023,8,0.36135999
Mindoro Oriental,2023,8,0.439926411
Palawan,2023,8,0.247745715
Romblon,2023,8,0.382860974
Guimaras,2023,9,0.111903121
Iloilo,2023,9,0.454455114
Biliran,2023,9,0.434736259
Leyte,2023,9,0.587854116
Saranggani,2023,9,0.412342504
South Cotabato,2023,9,0.842699936
Compostela,2023,9,0.536395062
Davao del Norte,2023,9,0.691824015
Zamboanga Sibugay,2023,9,0.242126249
Zamboanga Del Sur,2023,9,0.377625173
Dinagat,2023,9,0.486757083
Surigao Del Norte,2023,9,0.480071928
Maguindanao,2023,9,0.367688209
Shariff Kabunsuan,2023,9,0.402945809
Abra,2023,9,0.439682705
Apayao,2023,9,0.409796917
Benguet,2023,9,0.798702036
Ifugao,2023,9,0.452825139
Kalinga,2023,9,0.435823872
Mountain Province,2023,9,0.408412507
Metropolitan Manila,2023,9,17.00128267
Ilocos Norte,2023,9,0.566099235
Ilocos Sur,2023,9,0.617901446
La Union,2023,9,0.779231078
Pangasinan,2023,9,0.83494158
Batanes,2023,9,0.442834984
Cagayan,2023,9,0.51106949
Isabela,2023,9,0.519413508
Nueva Vizcaya,2023,9,0.505372774
Quirino,2023,9,0.428934483
Albay,2023,9,0.722817543
Camarines Norte,2023,9,0.496791196
Camarines Sur,2023,9,0.574219041
Catanduanes,2023,9,0.401951234
Masbate,2023,9,0.400141115
Sorsogon,2023,9,0.53439525
Aklan,2023,9,0.415456075
Antique,2023,9,0.286889101
Capiz,2023,9,0.52990378
Negros Occidental,2023,9,0.494217139
Bohol,2023,9,0.538522828
Cebu,2023,9,1.276885278
Negros Oriental,2023,9,0.41929659
Siquijor,2023,9,0.483651248
Eastern Samar,2023,9,0.366685251
Northern Samar,2023,9,0.392748636
Southern Leyte,2023,9,0.397360298
Samar,2023,9,0.368761435
Agusan Del Norte,2023,9,0.519821173
Agusan Del Sur,2023,9,0.357294742
Surigao Del Sur,2023,9,0.325437443
Lanao Del Sur,2023,9,0.367947125
Sulu,2023,9,0.366193956
Tawi-tawi,2023,9,0.350450088
Basilan,2023,9,0.408629028
Zamboanga Del Norte,2023,9,0.285076452
Bukidnon,2023,9,0.388661709
Camiguin,2023,9,0.426842534
Misamis Occidental,2023,9,0.339246674
Misamis Oriental,2023,9,0.853557985
Lanao Del Norte,2023,9,0.461562027
Davao Del Sur,2023,9,0.997206246
Davao Oriental,2023,9,0.475327512
North Cotabato,2023,9,0.395569188
Sultan Kudarat,2023,9,0.385222815
Bataan,2023,9,0.675452481
Bulacan,2023,9,1.459771708
Nueva Ecija,2023,9,0.661366067
Pampanga,2023,9,2.508590205
Tarlac,2023,9,0.994823454
Zambales,2023,9,0.307121407
Aurora,2023,9,0.388284153
Batangas,2023,9,1.249051849
Cavite,2023,9,2.800210251
Laguna,2023,9,2.32827254
Quezon,2023,9,0.569887665
Rizal,2023,9,2.074066931
Marinduque,2023,9,0.430923616
Mindoro Occidental,2023,9,0.249531819
Mindoro Oriental,2023,9,0.378214516
Palawan,2023,9,0.365969373
Romblon,2023,9,0.206686276
Guimaras,2023,10,0.469836864
Iloilo,2023,10,0.757066905
Biliran,2023,10,0.503701864
Leyte,2023,10,0.61757875
Saranggani,2023,10,0.392883082
South Cotabato,2023,10,0.845523229
Compostela,2023,10,0.401497363
Davao del Norte,2023,10,0.616916776
Zamboanga Sibugay,2023,10,0.350547803
Zamboanga Del Sur,2023,10,0.544812183
Dinagat,2023,10,0.484914892
Surigao Del Norte,2023,10,0.503433369
Maguindanao,2023,10,0.406223383
Shariff Kabunsuan,2023,10,0.443101139
Abra,2023,10,0.375664422
Apayao,2023,10,0.374320931
Benguet,2023,10,0.722035797
Ifugao,2023,10,0.387048296
Kalinga,2023,10,0.400585006
Mountain Province,2023,10,0.370853201
Metropolitan Manila,2023,10,21.58059155
Ilocos Norte,2023,10,0.553984139
Ilocos Sur,2023,10,0.634033349
La Union,2023,10,0.767582749
Pangasinan,2023,10,0.837201242
Batanes,2023,10,0.439246017
Cagayan,2023,10,0.517131776
Isabela,2023,10,0.521825694
Nueva Vizcaya,2023,10,0.434883776
Quirino,2023,10,0.408338306
Albay,2023,10,0.718448301
Camarines Norte,2023,10,0.496204648
Camarines Sur,2023,10,0.599616633
Catanduanes,2023,10,0.442996586
Masbate,2023,10,0.447840541
Sorsogon,2023,10,0.582291344
Aklan,2023,10,0.527977224
Antique,2023,10,0.47327586
Capiz,2023,10,0.523067218
Negros Occidental,2023,10,0.678078514
Bohol,2023,10,0.520754971
Cebu,2023,10,1.46423079
Negros Oriental,2023,10,0.463350436
Siquijor,2023,10,0.520122841
Eastern Samar,2023,10,0.381147319
Northern Samar,2023,10,0.427218163
Southern Leyte,2023,10,0.40699649
Samar,2023,10,0.396021261
Agusan Del Norte,2023,10,0.514366594
Agusan Del Sur,2023,10,0.31176069
Surigao Del Sur,2023,10,0.334125684
Lanao Del Sur,2023,10,0.358660987
Sulu,2023,10,0.33432641
Tawi-tawi,2023,10,0.296060484
Basilan,2023,10,0.347589702
Zamboanga Del Norte,2023,10,0.334219151
Bukidnon,2023,10,0.352787583
Camiguin,2023,10,0.422083634
Misamis Occidental,2023,10,0.404677633
Misamis Oriental,2023,10,0.865309023
Lanao Del Norte,2023,10,0.499363328
Davao Del Sur,2023,10,0.948712556
Davao Oriental,2023,10,0.321728367
North Cotabato,2023,10,0.362477262
Sultan Kudarat,2023,10,0.37788577
Bataan,2023,10,1.507510153
Bulacan,2023,10,1.926598072
Nueva Ecija,2023,10,0.741861604
Pampanga,2023,10,3.46141133
Tarlac,2023,10,1.003643855
Zambales,2023,10,0.554450108
Aurora,2023,10,0.400212372
Batangas,2023,10,1.77712222
Cavite,2023,10,5.005720046
Laguna,2023,10,2.839898655
Quezon,2023,10,0.536601859
Rizal,2023,10,2.096557172
Marinduque,2023,10,0.454802739
Mindoro Occidental,2023,10,0.360466663
Mindoro Oriental,2023,10,0.469606063
Palawan,2023,10,0.326441953
Romblon,2023,10,0.384043974
Guimaras,2023,11,0.55921306
Iloilo,2023,11,0.824210925
Biliran,2023,11,0.505144759
Leyte,2023,11,0.669177328
Saranggani,2023,11,0.526594552
South Cotabato,2023,11,0.989370538
Compostela,2023,11,0.537873684
Davao del Norte,2023,11,0.769712802
Zamboanga Sibugay,2023,11,0.456162271
Zamboanga Del Sur,2023,11,0.632653515
Dinagat,2023,11,0.565306561
Surigao Del Norte,2023,11,0.572703716
Maguindanao,2023,11,0.477814268
Shariff Kabunsuan,2023,11,0.51710589
Abra,2023,11,0.376607504
Apayao,2023,11,0.3924456
Benguet,2023,11,0.723921648
Ifugao,2023,11,0.402636
Kalinga,2023,11,0.389756067
Mountain Province,2023,11,0.364831649
Metropolitan Manila,2023,11,21.77604852
Ilocos Norte,2023,11,0.590496263
Ilocos Sur,2023,11,0.653439372
La Union,2023,11,0.80292799
Pangasinan,2023,11,0.869185649
Batanes,2023,11,0.412412146
Cagayan,2023,11,0.491071603
Isabela,2023,11,0.506581503
Nueva Vizcaya,2023,11,0.44558478
Quirino,2023,11,0.403215822
Albay,2023,11,0.767734779
Camarines Norte,2023,11,0.49323087
Camarines Sur,2023,11,0.632812167
Catanduanes,2023,11,0.447298659
Masbate,2023,11,0.449658281
Sorsogon,2023,11,0.574710368
Aklan,2023,11,0.601262627
Antique,2023,11,0.516830075
Capiz,2023,11,0.586317726
Negros Occidental,2023,11,0.781442326
Bohol,2023,11,0.648571158
Cebu,2023,11,1.675847722
Negros Oriental,2023,11,0.590410243
Siquijor,2023,11,0.649633984
Eastern Samar,2023,11,0.407055209
Northern Samar,2023,11,0.412294805
Southern Leyte,2023,11,0.500081696
Samar,2023,11,0.403404981
Agusan Del Norte,2023,11,0.651965444
Agusan Del Sur,2023,11,0.397694083
Surigao Del Sur,2023,11,0.426902785
Lanao Del Sur,2023,11,0.486424723
Sulu,2023,11,0.441809463
Tawi-tawi,2023,11,0.436847778
Basilan,2023,11,0.446835299
Zamboanga Del Norte,2023,11,0.431247597
Bukidnon,2023,11,0.513195285
Camiguin,2023,11,0.500207312
Misamis Occidental,2023,11,0.460016463
Misamis Oriental,2023,11,1.083154402
Lanao Del Norte,2023,11,0.644564412
Davao Del Sur,2023,11,1.162323874
Davao Oriental,2023,11,0.446913598
North Cotabato,2023,11,0.504926135
Sultan Kudarat,2023,11,0.474674744
Bataan,2023,11,1.624704034
Bulacan,2023,11,1.975337816
Nueva Ecija,2023,11,0.705361715
Pampanga,2023,11,3.302471824
Tarlac,2023,11,0.946305332
Zambales,2023,11,0.57115068
Aurora,2023,11,0.356590884
Batangas,2023,11,1.78344459
Cavite,2023,11,4.968877908
Laguna,2023,11,2.593982623
Quezon,2023,11,0.531378874
Rizal,2023,11,2.054381825
Marinduque,2023,11,0.464080294
Mindoro Occidental,2023,11,0.37546082
Mindoro Oriental,2023,11,0.462992627
Palawan,2023,11,0.395192753
Romblon,2023,11,0.41799356
Guimaras,2023,12,0.408051516
Iloilo,2023,12,0.705436929
Biliran,2023,12,0.359559332
Leyte,2023,12,0.508365241
Saranggani,2023,12,0.335458437
South Cotabato,2023,12,0.799226542
Compostela,2023,12,0.375315928
Davao del Norte,2023,12,0.605893104
Zamboanga Sibugay,2023,12,0.306519482
Zamboanga Del Sur,2023,12,0.50191477
Dinagat,2023,12,0.351762407
Surigao Del Norte,2023,12,0.372226808
Maguindanao,2023,12,0.316178397
Shariff Kabunsuan,2023,12,0.368515157
Abra,2023,12,0.235977726
Apayao,2023,12,0.226137218
Benguet,2023,12,0.650542494
Ifugao,2023,12,0.241658261
Kalinga,2023,12,0.249008367
Mountain Province,2023,12,0.218811833
Metropolitan Manila,2023,12,24.48680392
Ilocos Norte,2023,12,0.48964515
Ilocos Sur,2023,12,0.566045027
La Union,2023,12,0.770569445
Pangasinan,2023,12,0.837556704
Batanes,2023,12,0.281215319
Cagayan,2023,12,0.349305857
Isabela,2023,12,0.361873239
Nueva Vizcaya,2023,12,0.29260206
Quirino,2023,12,0.245599302
Albay,2023,12,0.570886388
Camarines Norte,2023,12,0.351741571
Camarines Sur,2023,12,0.469149745
Catanduanes,2023,12,0.269272176
Masbate,2023,12,0.302844621
Sorsogon,2023,12,0.383102691
Aklan,2023,12,0.426092959
Antique,2023,12,0.409952018
Capiz,2023,12,0.445373749
Negros Occidental,2023,12,0.601560329
Bohol,2023,12,0.447442749
Cebu,2023,12,1.589030879
Negros Oriental,2023,12,0.393634882
Siquijor,2023,12,0.456069512
Eastern Samar,2023,12,0.26367356
Northern Samar,2023,12,0.274752106
Southern Leyte,2023,12,0.320446812
Samar,2023,12,0.265204806
Agusan Del Norte,2023,12,0.427065175
Agusan Del Sur,2023,12,0.238128476
Surigao Del Sur,2023,12,0.259401353
Lanao Del Sur,2023,12,0.338848248
Sulu,2023,12,0.248320817
Tawi-tawi,2023,12,0.245659795
Basilan,2023,12,0.291389023
Zamboanga Del Norte,2023,12,0.261298232
Bukidnon,2023,12,0.349506331
Camiguin,2023,12,0.321997506
Misamis Occidental,2023,12,0.330076473
Misamis Oriental,2023,12,0.852961671
Lanao Del Norte,2023,12,0.488123932
Davao Del Sur,2023,12,1.003622931
Davao Oriental,2023,12,0.276195526
North Cotabato,2023,12,0.324444781
Sultan Kudarat,2023,12,0.313996177
Bataan,2023,12,1.613438793
Bulacan,2023,12,2.101818488
Nueva Ecija,2023,12,0.649602424
Pampanga,2023,12,3.483324938
Tarlac,2023,12,0.942057806
Zambales,2023,12,0.518867373
Aurora,2023,12,0.253204951
Batangas,2023,12,1.834784355
Cavite,2023,12,5.475721869
Laguna,2023,12,2.851967081
Quezon,2023,12,0.397114157
Rizal,2023,12,2.225764379
Marinduque,2023,12,0.315303537
Mindoro Occidental,2023,12,0.248652666
Mindoro Oriental,2023,12,0.337548382
Palawan,2023,12,0.234237564
Romblon,2023,12,0.281249659
Guimaras,2024,1,0.433973753
Iloilo,2024,1,0.737105277
Biliran,2024,1,0.323728741
Leyte,2024,1,0.447668675
Saranggani,2024,1,0.270981814
South Cotabato,2024,1,0.625636132
Compostela,2024,1,0.298179179
Davao del Norte,2024,1,0.505327851
Zamboanga Sibugay,2024,1,0.284000751
Zamboanga Del Sur,2024,1,0.438765473
Dinagat,2024,1,0.27636896
Surigao Del Norte,2024,1,0.366358828
Maguindanao,2024,1,0.241062972
Shariff Kabunsuan,2024,1,0.29105251
Abra,2024,1,0.254811155
Apayao,2024,1,0.228422792
Benguet,2024,1,0.623870547
Ifugao,2024,1,0.2320428
Kalinga,2024,1,0.235039966
Mountain Province,2024,1,0.209601288
Metropolitan Manila,2024,1,21.39485869
Ilocos Norte,2024,1,0.519954651
Ilocos Sur,2024,1,0.555758934
La Union,2024,1,0.733626629
Pangasinan,2024,1,0.865788749
Batanes,2024,1,0.240667632
Cagayan,2024,1,0.328534016
Isabela,2024,1,0.330927048
Nueva Vizcaya,2024,1,0.264838966
Quirino,2024,1,0.231557028
Albay,2024,1,0.506596945
Camarines Norte,2024,1,0.317635155
Camarines Sur,2024,1,0.426710346
Catanduanes,2024,1,0.235684065
Masbate,2024,1,0.276376426
Sorsogon,2024,1,0.356378131
Aklan,2024,1,0.429260414
Antique,2024,1,0.408359408
Capiz,2024,1,0.388538487
Negros Occidental,2024,1,0.601757519
Bohol,2024,1,0.424269622
Cebu,2024,1,1.600681771
Negros Oriental,2024,1,0.395149503
Siquijor,2024,1,0.540324989
Eastern Samar,2024,1,0.21476957
Northern Samar,2024,1,0.23176555
Southern Leyte,2024,1,0.288563876
Samar,2024,1,0.218148863
Agusan Del Norte,2024,1,0.36670457
Agusan Del Sur,2024,1,0.19819865
Surigao Del Sur,2024,1,0.222351132
Lanao Del Sur,2024,1,0.272250275
Sulu,2024,1,0.209940437
Tawi-tawi,2024,1,0.209127505
Basilan,2024,1,0.193667408
Zamboanga Del Norte,2024,1,0.271614196
